image_path,class,xmin,ymin,xmax,ymax
train_images\11ABC.jpg,12,101,143,114,167
train_images\11ABC.jpg,14,123,108,138,130
train_images\11ABC.jpg,14,121,145,136,165
train_images\11ABC.jpg,14,121,215,136,239
train_images\11ABC.jpg,14,119,252,136,272
train_images\11ABC.jpg,14,121,289,136,309
train_images\11ABC.jpg,14,119,176,136,198
train_images\11ABC.jpg,14,119,325,134,347
train_images\11ABC.jpg,14,119,362,136,386
train_images\11ABC.jpg,14,121,399,136,419
train_images\11ABC.jpg,14,121,434,136,458
train_images\11ABC.jpg,14,117,473,136,497
train_images\11ABC.jpg,14,117,511,136,537
train_images\11ABC.jpg,14,119,548,134,572
train_images\11ABC.jpg,14,119,589,137,616
train_images\11ABC.jpg,14,121,629,136,651
train_images\11ABC.jpg,14,117,664,134,690
train_images\11ABC.jpg,14,119,703,136,727
train_images\11ABC.jpg,14,121,778,135,804
train_images\11ABC.jpg,14,119,740,134,764
train_images\11ABC.jpg,14,121,817,134,841
train_images\11ABC.jpg,145,139,817,154,845
train_images\11ABC.jpg,145,138,778,154,804
train_images\11ABC.jpg,145,138,740,152,767
train_images\11ABC.jpg,145,138,703,154,725
train_images\11ABC.jpg,145,138,664,154,690
train_images\11ABC.jpg,145,138,629,154,653
train_images\11ABC.jpg,145,139,589,153,613
train_images\11ABC.jpg,145,138,550,154,576
train_images\11ABC.jpg,145,138,513,154,535
train_images\11ABC.jpg,145,138,475,156,500
train_images\11ABC.jpg,145,138,437,152,456
train_images\11ABC.jpg,145,138,399,154,421
train_images\11ABC.jpg,145,139,360,154,386
train_images\11ABC.jpg,145,138,325,154,346
train_images\11ABC.jpg,145,138,287,154,309
train_images\11ABC.jpg,145,138,252,154,274
train_images\11ABC.jpg,145,138,217,154,239
train_images\11ABC.jpg,145,138,178,156,200
train_images\11ABC.jpg,145,139,141,155,165
train_images\11ABC.jpg,145,156,106,171,130
train_images\11ABC.jpg,15,174,108,191,130
train_images\11ABC.jpg,15,158,141,171,165
train_images\11ABC.jpg,15,158,178,171,204
train_images\11ABC.jpg,15,156,213,171,239
train_images\11ABC.jpg,15,156,250,169,272
train_images\11ABC.jpg,15,156,287,171,309
train_images\11ABC.jpg,15,156,322,171,346
train_images\11ABC.jpg,15,158,362,171,384
train_images\11ABC.jpg,15,158,397,171,421
train_images\11ABC.jpg,15,156,434,171,458
train_images\11ABC.jpg,15,157,473,171,500
train_images\11ABC.jpg,15,156,513,173,537
train_images\11ABC.jpg,15,158,550,173,576
train_images\11ABC.jpg,15,156,591,173,611
train_images\11ABC.jpg,15,156,629,171,653
train_images\11ABC.jpg,15,156,664,173,690
train_images\11ABC.jpg,15,156,703,174,727
train_images\11ABC.jpg,15,154,743,173,764
train_images\11ABC.jpg,15,158,780,173,804
train_images\11ABC.jpg,15,158,817,173,845
train_images\11ABC.jpg,124,176,817,191,843
train_images\11ABC.jpg,124,176,780,191,802
train_images\11ABC.jpg,124,174,743,191,762
train_images\11ABC.jpg,124,174,703,189,725
train_images\11ABC.jpg,124,176,666,191,688
train_images\11ABC.jpg,124,174,629,191,648
train_images\11ABC.jpg,124,173,589,191,613
train_images\11ABC.jpg,124,176,552,191,574
train_images\11ABC.jpg,124,176,513,191,535
train_images\11ABC.jpg,124,174,476,189,497
train_images\11ABC.jpg,124,174,434,189,460
train_images\11ABC.jpg,124,174,397,189,421
train_images\11ABC.jpg,124,174,362,191,384
train_images\11ABC.jpg,124,174,324,187,346
train_images\11ABC.jpg,124,174,285,189,311
train_images\11ABC.jpg,124,173,250,189,272
train_images\11ABC.jpg,124,174,215,189,239
train_images\11ABC.jpg,124,174,178,189,204
train_images\11ABC.jpg,124,174,143,189,165
train_images\11ABC.jpg,124,193,110,207,130
train_images\11ABC.jpg,1245,209,110,224,130
train_images\11ABC.jpg,1245,191,143,208,165
train_images\11ABC.jpg,1245,191,178,206,200
train_images\11ABC.jpg,1245,191,215,206,239
train_images\11ABC.jpg,1245,191,250,206,274
train_images\11ABC.jpg,1245,191,287,207,309
train_images\11ABC.jpg,1245,191,324,206,346
train_images\11ABC.jpg,1245,191,362,206,384
train_images\11ABC.jpg,1245,191,397,206,421
train_images\11ABC.jpg,1245,191,434,208,456
train_images\11ABC.jpg,1245,191,476,209,497
train_images\11ABC.jpg,1245,193,515,209,533
train_images\11ABC.jpg,1245,191,552,211,574
train_images\11ABC.jpg,1245,193,589,209,611
train_images\11ABC.jpg,1245,193,627,209,651
train_images\11ABC.jpg,1245,191,666,209,688
train_images\11ABC.jpg,1245,191,703,209,725
train_images\11ABC.jpg,1245,193,741,208,767
train_images\11ABC.jpg,1245,191,780,210,804
train_images\11ABC.jpg,1245,193,817,211,843
train_images\11ABC.jpg,125,213,819,228,843
train_images\11ABC.jpg,125,211,740,230,765
train_images\11ABC.jpg,125,213,778,230,804
train_images\11ABC.jpg,125,213,703,226,727
train_images\11ABC.jpg,125,211,664,226,690
train_images\11ABC.jpg,125,211,625,228,651
train_images\11ABC.jpg,125,211,587,228,609
train_images\11ABC.jpg,125,213,552,228,574
train_images\11ABC.jpg,125,211,513,228,535
train_images\11ABC.jpg,125,211,476,226,497
train_images\11ABC.jpg,125,211,436,226,458
train_images\11ABC.jpg,125,211,397,226,421
train_images\11ABC.jpg,125,211,360,224,384
train_images\11ABC.jpg,125,209,325,224,347
train_images\11ABC.jpg,125,209,287,224,309
train_images\11ABC.jpg,125,209,250,224,274
train_images\11ABC.jpg,125,209,213,224,237
train_images\11ABC.jpg,125,209,176,224,202
train_images\11ABC.jpg,125,209,143,224,165
train_images\11ABC.jpg,125,228,110,243,132
train_images\11ABC.jpg,24,244,110,259,132
train_images\11ABC.jpg,24,226,143,241,163
train_images\11ABC.jpg,24,226,178,241,200
train_images\11ABC.jpg,24,226,213,241,237
train_images\11ABC.jpg,24,226,250,243,272
train_images\11ABC.jpg,24,226,287,243,307
train_images\11ABC.jpg,24,226,325,241,349
train_images\11ABC.jpg,24,226,362,243,387
train_images\11ABC.jpg,24,228,397,244,423
train_images\11ABC.jpg,24,228,436,244,458
train_images\11ABC.jpg,24,228,475,246,497
train_images\11ABC.jpg,24,230,513,244,535
train_images\11ABC.jpg,24,230,550,246,574
train_images\11ABC.jpg,24,230,589,246,609
train_images\11ABC.jpg,24,228,624,248,648
train_images\11ABC.jpg,24,228,664,248,690
train_images\11ABC.jpg,24,230,703,244,729
train_images\11ABC.jpg,24,230,776,248,802
train_images\11ABC.jpg,24,230,736,248,764
train_images\11ABC.jpg,24,228,815,248,843
train_images\11ABC.jpg,245,248,815,265,845
train_images\11ABC.jpg,245,250,778,265,802
train_images\11ABC.jpg,245,250,743,263,765
train_images\11ABC.jpg,245,246,703,265,727
train_images\11ABC.jpg,245,248,664,263,688
train_images\11ABC.jpg,245,248,627,263,648
train_images\11ABC.jpg,245,246,587,265,611
train_images\11ABC.jpg,245,246,511,261,535
train_images\11ABC.jpg,245,248,550,265,574
train_images\11ABC.jpg,245,248,475,263,497
train_images\11ABC.jpg,245,246,436,261,456
train_images\11ABC.jpg,245,246,399,260,423
train_images\11ABC.jpg,245,246,362,259,387
train_images\11ABC.jpg,245,246,324,259,349
train_images\11ABC.jpg,245,244,287,259,311
train_images\11ABC.jpg,245,244,250,259,272
train_images\11ABC.jpg,245,243,215,259,237
train_images\11ABC.jpg,245,244,176,259,200
train_images\11ABC.jpg,245,244,143,259,167
train_images\11ABC.jpg,245,261,110,276,130
train_images\11ABC.jpg,13,279,112,293,136
train_images\11ABC.jpg,13,262,178,276,204
train_images\11ABC.jpg,13,261,213,274,241
train_images\11ABC.jpg,13,261,252,275,276
train_images\11ABC.jpg,13,261,287,277,314
train_images\11ABC.jpg,13,261,325,278,349
train_images\11ABC.jpg,13,263,362,278,387
train_images\11ABC.jpg,13,263,399,279,425
train_images\11ABC.jpg,13,263,436,279,460
train_images\11ABC.jpg,13,265,476,281,502
train_images\11ABC.jpg,13,265,552,279,578
train_images\11ABC.jpg,13,265,513,280,541
train_images\11ABC.jpg,13,265,587,279,613
train_images\11ABC.jpg,13,265,627,281,653
train_images\11ABC.jpg,13,265,662,281,690
train_images\11ABC.jpg,13,266,703,281,730
train_images\11ABC.jpg,13,265,743,281,771
train_images\11ABC.jpg,13,265,782,281,806
train_images\11ABC.jpg,13,266,823,281,848
train_images\11ABC.jpg,123,283,821,301,850
train_images\11ABC.jpg,123,283,778,300,810
train_images\11ABC.jpg,123,283,743,301,771
train_images\11ABC.jpg,123,283,627,298,653
train_images\11ABC.jpg,123,283,666,298,692
train_images\11ABC.jpg,123,283,705,299,730
train_images\11ABC.jpg,123,281,589,298,618
train_images\11ABC.jpg,123,281,513,296,539
train_images\11ABC.jpg,123,281,548,298,581
train_images\11ABC.jpg,123,283,476,297,504
train_images\11ABC.jpg,123,281,436,296,465
train_images\11ABC.jpg,123,281,399,298,424
train_images\11ABC.jpg,123,279,364,294,386
train_images\11ABC.jpg,123,279,322,294,353
train_images\11ABC.jpg,123,279,285,294,312
train_images\11ABC.jpg,123,276,250,292,276
train_images\11ABC.jpg,123,278,178,293,206
train_images\11ABC.jpg,123,276,213,294,241
train_images\11ABC.jpg,123,278,143,294,171
train_images\11ABC.jpg,123,294,110,310,136
train_images\11ABC.jpg,13,261,145,277,167
train_images\11ABC.jpg,134,311,108,329,134
train_images\11ABC.jpg,134,296,143,311,167
train_images\11ABC.jpg,134,296,213,312,239
train_images\11ABC.jpg,134,294,176,311,202
train_images\11ABC.jpg,134,296,248,314,274
train_images\11ABC.jpg,134,296,287,314,314
train_images\11ABC.jpg,134,298,362,316,386
train_images\11ABC.jpg,134,300,397,316,425
train_images\11ABC.jpg,134,296,325,314,349
train_images\11ABC.jpg,134,298,436,316,463
train_images\11ABC.jpg,134,298,475,315,502
train_images\11ABC.jpg,134,298,511,318,537
train_images\11ABC.jpg,134,300,550,318,578
train_images\11ABC.jpg,134,300,587,318,616
train_images\11ABC.jpg,134,300,625,318,653
train_images\11ABC.jpg,134,300,666,320,690
train_images\11ABC.jpg,134,300,701,320,729
train_images\11ABC.jpg,134,303,741,320,769
train_images\11ABC.jpg,134,302,821,320,846
train_images\11ABC.jpg,134,301,780,318,808
train_images\11ABC.jpg,1345,322,821,340,846
train_images\11ABC.jpg,1345,322,741,338,769
train_images\11ABC.jpg,1345,322,780,340,808
train_images\11ABC.jpg,1345,320,662,338,690
train_images\11ABC.jpg,1345,320,703,340,729
train_images\11ABC.jpg,1345,320,585,335,616
train_images\11ABC.jpg,1345,320,624,336,651
train_images\11ABC.jpg,1345,320,550,335,576
train_images\11ABC.jpg,1345,320,511,335,539
train_images\11ABC.jpg,1345,318,476,333,504
train_images\11ABC.jpg,1345,320,434,333,462
train_images\11ABC.jpg,1345,316,397,333,423
train_images\11ABC.jpg,1345,318,360,335,388
train_images\11ABC.jpg,1345,316,325,331,349
train_images\11ABC.jpg,1345,314,287,333,316
train_images\11ABC.jpg,1345,314,250,331,274
train_images\11ABC.jpg,1345,314,178,329,202
train_images\11ABC.jpg,1345,314,215,330,239
train_images\11ABC.jpg,1345,314,143,329,167
train_images\11ABC.jpg,1345,333,108,347,136
train_images\11ABC.jpg,1345,368,110,381,134
train_images\11ABC.jpg,1345,349,143,364,167
train_images\11ABC.jpg,1345,349,178,366,204
train_images\11ABC.jpg,1345,349,215,366,237
train_images\11ABC.jpg,1345,348,287,366,314
train_images\11ABC.jpg,1345,351,322,366,349
train_images\11ABC.jpg,1345,351,252,366,274
train_images\11ABC.jpg,1345,353,362,368,386
train_images\11ABC.jpg,1345,353,399,368,425
train_images\11ABC.jpg,1345,353,436,370,463
train_images\11ABC.jpg,1345,354,475,371,500
train_images\11ABC.jpg,1345,354,511,371,539
train_images\11ABC.jpg,1345,353,552,373,578
train_images\11ABC.jpg,1345,355,587,371,614
train_images\11ABC.jpg,1345,355,624,373,653
train_images\11ABC.jpg,1345,359,664,373,692
train_images\11ABC.jpg,1345,357,740,375,769
train_images\11ABC.jpg,1345,357,782,377,808
train_images\11ABC.jpg,1345,359,819,375,846
train_images\11ABC.jpg,1345,357,703,373,727
train_images\11ABC.jpg,135,377,819,392,845
train_images\11ABC.jpg,135,377,780,394,806
train_images\11ABC.jpg,135,377,740,392,767
train_images\11ABC.jpg,135,375,701,392,729
train_images\11ABC.jpg,135,375,664,390,690
train_images\11ABC.jpg,135,375,624,390,651
train_images\11ABC.jpg,135,375,585,390,613
train_images\11ABC.jpg,135,373,550,388,574
train_images\11ABC.jpg,135,373,513,388,537
train_images\11ABC.jpg,135,371,473,386,502
train_images\11ABC.jpg,135,371,436,388,460
train_images\11ABC.jpg,135,371,399,386,425
train_images\11ABC.jpg,135,370,360,386,384
train_images\11ABC.jpg,135,370,284,384,312
train_images\11ABC.jpg,135,368,250,384,276
train_images\11ABC.jpg,135,368,322,386,349
train_images\11ABC.jpg,135,366,178,384,206
train_images\11ABC.jpg,135,368,215,382,237
train_images\11ABC.jpg,135,368,143,382,169
train_images\11ABC.jpg,135,384,108,399,132
train_images\11ABC.jpg,1234,401,108,416,134
train_images\11ABC.jpg,1234,384,143,399,169
train_images\11ABC.jpg,1234,386,176,399,204
train_images\11ABC.jpg,1234,384,250,401,276
train_images\11ABC.jpg,1234,384,211,401,237
train_images\11ABC.jpg,1234,386,285,403,311
train_images\11ABC.jpg,1234,386,322,401,349
train_images\11ABC.jpg,1234,388,360,405,386
train_images\11ABC.jpg,1234,388,397,403,425
train_images\11ABC.jpg,1234,390,436,405,462
train_images\11ABC.jpg,1234,390,475,406,500
train_images\11ABC.jpg,1234,390,511,406,537
train_images\11ABC.jpg,1234,392,550,408,576
train_images\11ABC.jpg,1234,392,587,408,613
train_images\11ABC.jpg,1234,394,624,410,653
train_images\11ABC.jpg,1234,392,664,410,690
train_images\11ABC.jpg,1234,392,701,410,729
train_images\11ABC.jpg,1234,395,740,410,769
train_images\11ABC.jpg,1234,395,780,411,806
train_images\11ABC.jpg,1234,395,819,412,845
train_images\11ABC.jpg,12345,414,817,430,845
train_images\11ABC.jpg,12345,414,780,430,806
train_images\11ABC.jpg,12345,412,701,428,727
train_images\11ABC.jpg,12345,412,663,426,692
train_images\11ABC.jpg,12345,412,740,430,769
train_images\11ABC.jpg,12345,410,624,425,655
train_images\11ABC.jpg,12345,408,585,427,613
train_images\11ABC.jpg,12345,406,510,425,537
train_images\11ABC.jpg,12345,408,548,425,576
train_images\11ABC.jpg,12345,406,436,425,463
train_images\11ABC.jpg,12345,408,476,425,500
train_images\11ABC.jpg,12345,406,399,423,423
train_images\11ABC.jpg,12345,406,360,423,384
train_images\11ABC.jpg,12345,401,141,419,169
train_images\11ABC.jpg,12345,401,176,419,204
train_images\11ABC.jpg,12345,403,248,421,274
train_images\11ABC.jpg,12345,403,213,421,241
train_images\11ABC.jpg,12345,405,283,421,311
train_images\11ABC.jpg,12345,403,322,421,349
train_images\11ABC.jpg,12345,417,106,436,136
train_images\11ABC.jpg,1235,436,108,454,134
train_images\11ABC.jpg,1235,419,143,434,167
train_images\11ABC.jpg,1235,421,178,436,202
train_images\11ABC.jpg,1235,421,215,436,239
train_images\11ABC.jpg,1235,421,285,437,311
train_images\11ABC.jpg,1235,421,250,438,272
train_images\11ABC.jpg,1235,423,322,438,347
train_images\11ABC.jpg,1235,425,397,440,423
train_images\11ABC.jpg,1235,423,360,440,384
train_images\11ABC.jpg,1235,425,436,441,460
train_images\11ABC.jpg,1235,427,511,443,535
train_images\11ABC.jpg,1235,428,548,443,574
train_images\11ABC.jpg,1235,427,585,445,613
train_images\11ABC.jpg,1235,428,624,443,651
train_images\11ABC.jpg,1235,430,701,447,732
train_images\11ABC.jpg,1235,431,740,447,767
train_images\11ABC.jpg,1235,432,778,449,808
train_images\11ABC.jpg,1235,432,819,449,845
train_images\11ABC.jpg,1235,428,662,445,688
train_images\11ABC.jpg,234,451,815,465,846
train_images\11ABC.jpg,234,451,775,465,804
train_images\11ABC.jpg,234,451,738,465,765
train_images\11ABC.jpg,234,447,659,462,688
train_images\11ABC.jpg,234,447,699,463,727
train_images\11ABC.jpg,234,447,624,462,649
train_images\11ABC.jpg,234,445,585,462,611
train_images\11ABC.jpg,234,445,546,462,576
train_images\11ABC.jpg,234,445,473,458,500
train_images\11ABC.jpg,234,443,432,460,460
train_images\11ABC.jpg,234,445,508,460,537
train_images\11ABC.jpg,234,443,394,460,425
train_images\11ABC.jpg,234,441,357,456,386
train_images\11ABC.jpg,234,441,322,456,346
train_images\11ABC.jpg,234,441,285,458,311
train_images\11ABC.jpg,234,438,248,456,274
train_images\11ABC.jpg,234,438,213,456,237
train_images\11ABC.jpg,234,436,143,452,169
train_images\11ABC.jpg,234,438,174,454,202
train_images\11ABC.jpg,2345,454,143,471,171
train_images\11ABC.jpg,2345,454,176,472,202
train_images\11ABC.jpg,2345,456,213,471,239
train_images\11ABC.jpg,2345,456,248,473,276
train_images\11ABC.jpg,2345,458,285,473,311
train_images\11ABC.jpg,2345,458,322,475,346
train_images\11ABC.jpg,2345,458,360,476,386
train_images\11ABC.jpg,2345,462,432,476,458
train_images\11ABC.jpg,2345,460,397,476,421
train_images\11ABC.jpg,2345,460,471,476,498
train_images\11ABC.jpg,2345,462,510,476,537
train_images\11ABC.jpg,2345,462,548,480,576
train_images\11ABC.jpg,2345,462,585,482,613
train_images\11ABC.jpg,2345,463,624,482,651
train_images\11ABC.jpg,2345,465,662,480,692
train_images\11ABC.jpg,2345,465,699,482,727
train_images\11ABC.jpg,2345,467,738,486,767
train_images\11ABC.jpg,2345,469,778,484,806
train_images\11ABC.jpg,2345,469,813,486,845
train_images\11ABC.jpg,136,487,817,504,843
train_images\11ABC.jpg,136,484,701,502,727
train_images\11ABC.jpg,136,486,780,502,804
train_images\11ABC.jpg,136,487,740,502,764
train_images\11ABC.jpg,136,482,662,502,686
train_images\11ABC.jpg,136,484,585,500,611
train_images\11ABC.jpg,136,482,546,498,572
train_images\11ABC.jpg,136,482,510,497,537
train_images\11ABC.jpg,136,482,624,498,649
train_images\11ABC.jpg,136,478,430,493,458
train_images\11ABC.jpg,136,478,473,495,497
train_images\11ABC.jpg,136,478,395,493,419
train_images\11ABC.jpg,136,478,359,493,384
train_images\11ABC.jpg,136,475,285,489,314
train_images\11ABC.jpg,136,475,250,489,274
train_images\11ABC.jpg,136,478,322,493,346
train_images\11ABC.jpg,136,471,108,486,134
train_images\11ABC.jpg,136,473,143,487,169
train_images\11ABC.jpg,136,473,213,487,237
train_images\11ABC.jpg,136,473,180,489,204
train_images\11ABC.jpg,1236,487,110,504,134
train_images\11ABC.jpg,1236,491,178,508,204
train_images\11ABC.jpg,1236,489,143,504,167
train_images\11ABC.jpg,1236,491,250,510,274
train_images\11ABC.jpg,1236,493,286,509,311
train_images\11ABC.jpg,1236,495,322,508,346
train_images\11ABC.jpg,1236,489,211,508,237
train_images\11ABC.jpg,1236,495,357,513,386
train_images\11ABC.jpg,1236,497,394,511,421
train_images\11ABC.jpg,1236,497,473,515,498
train_images\11ABC.jpg,1236,497,432,515,458
train_images\11ABC.jpg,1236,497,511,515,537
train_images\11ABC.jpg,1236,500,548,517,572
train_images\11ABC.jpg,1236,502,585,517,609
train_images\11ABC.jpg,1236,504,660,517,686
train_images\11ABC.jpg,1236,500,624,517,651
train_images\11ABC.jpg,1236,504,699,519,727
train_images\11ABC.jpg,1236,506,780,520,804
train_images\11ABC.jpg,1236,504,736,521,769
train_images\11ABC.jpg,1236,508,815,522,843
train_images\11ABC.jpg,2456,524,815,541,841
train_images\11ABC.jpg,2456,524,738,541,767
train_images\11ABC.jpg,2456,522,775,539,804
train_images\11ABC.jpg,2456,522,699,539,727
train_images\11ABC.jpg,2456,521,659,537,688
train_images\11ABC.jpg,2456,519,624,537,648
train_images\11ABC.jpg,2456,519,585,533,611
train_images\11ABC.jpg,2456,517,548,532,574
train_images\11ABC.jpg,2456,517,510,532,535
train_images\11ABC.jpg,2456,515,471,532,497
train_images\11ABC.jpg,2456,515,430,532,456
train_images\11ABC.jpg,2456,515,359,528,386
train_images\11ABC.jpg,2456,513,395,528,421
train_images\11ABC.jpg,2456,511,322,526,349
train_images\11ABC.jpg,2456,511,211,526,239
train_images\11ABC.jpg,2456,511,287,528,311
train_images\11ABC.jpg,2456,511,250,526,274
train_images\11ABC.jpg,2456,506,110,522,134
train_images\11ABC.jpg,2456,506,141,522,167
train_images\11ABC.jpg,2456,509,178,524,202
train_images\11ABC.jpg,1346,522,108,539,132
train_images\11ABC.jpg,1346,526,176,539,202
train_images\11ABC.jpg,1346,528,211,541,237
train_images\11ABC.jpg,1346,522,143,539,165
train_images\11ABC.jpg,1346,528,248,541,274
train_images\11ABC.jpg,1346,528,283,543,309
train_images\11ABC.jpg,1346,532,395,546,419
train_images\11ABC.jpg,1346,530,322,548,346
train_images\11ABC.jpg,1346,532,357,546,381
train_images\11ABC.jpg,1346,532,430,548,460
train_images\11ABC.jpg,1346,532,471,550,498
